winner,winby
0.4869326,1
0.35148785,1
0.16149573,1
0.37002638,1
0.33779985,1
0.4705452,1
0.44812962,1
0.58978796,1
0.5066979,1
0.25915053,1
0.39152223,1
0.39724007,1
0.4907034,1
0.4468089,1
0.22924468,1
0.16008893,1
0.6044003,1
0.71971804,1
0.35543934,1
0.4306606,1
0.75531185,1
0.5744411,1
0.7495212,1
0.64992976,1
0.5396571,1
0.33485395,1
0.42052528,1
0.63934773,1
0.40451843,1
0.62781304,1
0.63918144,1
0.33238238,1
0.66442716,1
0.6005787,1
0.61624706,1
0.2326176,1
0.2710324,1
0.8739503,1
0.26827058,1
0.35472634,1
0.8175803,1
0.39624223,1
0.29611412,1
0.5114214,1
0.73062897,1
0.41481948,1
0.26896486,1
0.49805355,1
0.43789485,1
0.4605677,1
0.5116156,1
0.23227333,1
0.31466708,1
0.24433757,1
0.48002553,1
0.39963683,1
0.8330558,1
0.4344652,1
0.43332985,1
0.33826765,1
0.36881867,1
0.3445525,1
0.5023843,1
0.184863,1
0.39196512,1
0.07886505,1
0.20526561,1
0.30721253,1
0.5868768,1
0.38892573,1
0.570421,1
0.46296552,1
0.32347974,1
0.5889634,1
0.60288775,1
0.39225274,1
0.6419451,1
0.68046707,1
0.472465,1
0.5518914,1
0.61888504,1
0.63909936,1
0.70235693,1
0.37255535,1
0.6091187,1
0.57527196,1
0.62747043,1
0.2753074,1
0.3106684,1
0.343346,1
0.67600363,1
0.4790617,1
0.46521628,1
0.33351398,1
0.50211704,1
0.38647264,1
0.37550363,1
0.39688152,1
0.4828094,1
0.65228057,1
0.58950883,1
0.49553686,1
0.55932057,1
0.7985413,1
0.31105945,1
0.39963102,1
0.434932,1
0.5093671,1
0.2661611,1
0.65082985,1
0.5882772,1
0.4629241,1
0.549547,1
0.7324248,1
0.43088394,1
0.5235939,1
0.72910464,1
0.2822534,1
0.354785,1
0.6691132,1
0.29598606,1
0.4094184,1
0.3501715,1
0.4954782,1
0.5774473,1
0.5302779,1
0.7238544,1
0.474699,1
0.28897557,1
0.47206327,1
0.35130396,1
0.4663604,1
0.3346131,1
0.3482572,1
0.35009685,1
0.33115402,1
0.4684563,1
0.46617165,1
0.47538108,1
0.41549155,1
0.35612482,1
0.7952285,1
0.1794312,1
0.62198824,1
0.2023231,1
0.3866166,1
0.8620073,1
0.8215631,1
0.42713562,1
0.5253643,1
0.8778678,1
0.3752612,1
0.52237654,1
0.4046423,1
0.43019226,1
0.0790704,1
0.69563496,1
0.5399219,1
0.31095323,1
0.4560415,1
0.35068166,1
0.19540542,1
0.36738193,1
0.49995428,1
0.1490829,1
0.3612897,1
0.13992065,1
0.28644368,1
0.6892717,1
0.54222673,1
0.6103172,1
0.29757237,1
0.35595134,1
0.46349376,1
0.5261616,1
0.6386268,1
0.57723355,1
0.52023923,1
0.42207387,1
0.41104707,1
0.8120452,1
0.58737636,1
0.4415044,1
0.4077873,1
0.6453249,1
0.15838434,1
0.42530254,1
0.7138252,1
0.6339383,1
0.42143622,1
0.1339875,1
0.41479856,1
0.5769071,1
0.40428486,1
0.4276245,1
0.3035919,1
0.58412313,1
0.10328858,1
0.5490968,1
0.68162555,1
0.6908273,1
0.22286949,1
0.590903,1
0.4651394,1
0.3219604,1
0.5593047,1
0.24761407,1
0.3621744,1
0.5156534,1
0.91299707,1
0.3250605,1
0.70512164,1
0.5207814,1
0.53095835,1
0.24232562,1
0.40512526,1
0.12902026,1
0.162176,1
0.6336581,1
0.24064022,1
0.4262957,1
0.33566257,1
0.42495006,1
0.2701516,1
0.46477354,1
0.23835471,1
0.4751177,1
0.7061158,1
0.5834764,1
0.5349056,1
0.7058067,1
0.32596675,1
0.89342684,1
0.18989378,1
0.5743774,1
0.30790734,1
0.56851876,1
0.38840228,1
0.68747056,1
0.8273664,1
0.2051511,1
0.522247,1
0.46937063,1
0.5409958,1
0.5899442,1
0.39891878,1
0.41027927,1
0.7757527,1
0.7292296,1
0.45384395,1
0.50697935,1
0.7066775,1
0.38535473,1
0.36944956,1
0.6784733,1
0.6288392,1
0.48233455,1
0.39846665,1
0.15971023,1
0.29954648,1
0.46987855,1
0.25603396,1
0.5797726,1
0.5395329,1
0.51013243,1
0.5364877,1
0.36341748,1
0.288178,1
0.44356927,1
0.46523336,1
0.38576356,1
0.348663,1
0.4519819,1
0.5623767,1
0.4195799,1
0.4587309,1
0.29806718,1
0.55787706,1
0.2902488,1
0.61259055,1
0.5977463,1
0.51894194,1
0.31769872,1
0.39187515,1
0.35863125,1
0.29870605,1
0.2754929,1
0.24172522,1
0.42546427,1
0.45472145,1
0.23433214,1
0.5047371,1
0.4792639,1
0.42731428,1
0.49411955,1
0.3800362,1
0.08900728,1
0.39633572,1
0.53278226,1
0.6108943,1
0.44091466,1
0.42544517,1
0.66415,1
0.36964977,1
0.29119474,1
0.63233656,1
0.31586048,1
0.29443902,1
0.3977429,1
0.6189753,1
0.19593507,1
0.08070842,1
0.63824415,1
0.7997255,1
0.5479493,1
0.4065211,1
0.502177,1
0.44344825,1
0.7391681,1
0.34736264,1
0.5101716,1
0.42020038,1
0.44796696,1
0.5582525,1
0.2587837,1
0.79399055,1
0.6801284,1
0.2247797,1
0.5027315,1
0.5585206,1
0.5914665,1
0.24314895,1
0.41231698,1
0.35929197,1
0.07040428,1
0.5439466,1
0.49111876,1
0.35901183,1
0.28677058,1
0.5335543,1
0.37074825,1
0.50250995,1
0.47721854,1
0.2378748,1
0.44987762,1
0.426157,1
0.39598784,1
0.35053688,1
0.5000974,1
0.46667254,1
0.3370882,1
0.4966205,1
0.45688462,1
0.8313452,1
0.54002744,1
0.68430704,1
0.46388552,1
0.32837635,1
0.3660041,1
0.49602956,1
0.46578252,1
0.6644101,1
0.57767934,1
0.42379522,1
0.320037,1
0.42577103,1
0.36720538,1
0.40959316,1
0.4631235,1
0.57592005,1
0.37467173,1
0.6940285,1
0.5474413,1
0.3489425,1
0.595904,1
0.799761,1
0.45979613,1
0.49800885,1
0.3988514,1
0.3760845,1
0.43685552,1
0.4070005,1
0.8752625,1
0.59329486,1
0.5081656,1
0.34776595,1
0.19951478,1
0.45670938,1
0.610617,1
0.44519413,1
0.25325963,1
0.40132383,1
0.5686853,1
0.45283273,1
0.20350711,1
0.49732286,1
0.5512374,1
0.894448,1
0.34734032,1
0.11796877,1
0.33030632,1
0.7711292,1
0.4496487,1
0.37956768,1
0.47342902,1
0.77170694,1
0.31755126,1
0.493139,1
0.53659594,1
0.51547694,1
0.40469927,1
0.26347914,1
0.23277281,1
0.22836564,1
0.60854685,1
0.23585455,1
0.39588135,1
0.23050761,1
0.38691288,1
0.43477315,1
0.1284037,1
0.43264502,1
0.36796886,1
0.28356364,1
0.38525438,1
0.82358634,1
0.3577867,1
0.25167322,1
0.6406067,1
0.13485895,1
0.5008167,1
0.31340876,1
0.3709382,1
0.35283574,1
0.20839672,1
0.36747,1
0.19507341,1
0.69960606,1
0.46930447,1
0.4261206,1
0.2837067,1
0.59378195,1
0.34212983,1
0.42144254,1
0.47268695,1
0.508834,1
0.37874424,1
0.20779133,1
0.65953135,1
0.553943,1
0.37284073,1
0.6821132,1
0.4688522,1
0.7370353,1
0.65735966,1
0.28091437,1
0.29430765,1
0.22503212,1
0.2351679,1
0.2912777,1
0.5726558,1
0.22617485,1
0.3023695,1
0.57431954,1
0.7528119,1
0.64851296,1
0.5648688,1
0.56245327,1
0.3007162,1
0.5303818,1
0.56016743,1
0.369877,1
0.4190583,1
0.6541141,1
0.2299441,1
0.2922359,1
0.11074187,1
0.5473567,1
0.36464503,1
0.45062816,1
0.5327804,1
0.1770761,1
0.75951594,1
0.8359543,1
0.41567063,1
0.52793497,1
0.70070976,1
0.60010004,1
0.71275353,1
0.28843603,1
0.15530601,1
0.6120671,1
0.7388857,1
0.33002898,1
0.69598466,1
0.57259065,1
0.21351345,1
0.872846,1
0.33632046,1
0.8401993,1
0.052541953,1
0.25664395,1
0.67805153,1
0.46610218,1
0.6004003,1
0.50910234,1
0.29824513,1
0.4154487,1
0.20030254,1
0.4321768,1
0.13934836,1
0.5170702,1
0.43482563,1
0.40946317,1
0.46844104,1
0.60606235,1
0.5285642,1
0.20704709,1
0.24213791,1
0.5461066,1
0.5240497,1
0.46087343,1
0.84241533,1
0.6381729,1
0.48358965,1
0.89920384,1
0.4936555,1
0.445117,1
0.39019907,1
0.30092752,1
0.7965764,1
0.34050766,1
0.3875635,1
0.34769183,1
0.35256493,1
0.31791034,1
0.37776455,1
0.5638033,1
0.27245602,1
0.29675516,1
0.3965162,1
0.23700976,1
0.75156945,1
0.6999092,1
0.73426676,1
0.57119733,1
0.46353513,1
0.41673553,1
0.38913813,1
0.60891604,1
0.72833484,1
0.7247949,1
0.36269093,1
0.4667524,1
0.41225106,1
0.50023687,1
0.25007713,1
0.119273,1
0.46149933,1
0.27193597,1
0.64183867,1
0.5218295,1
0.42498568,1
0.42224625,1
0.61228055,1
0.46089494,1
0.3157811,1
0.8096885,1
0.23351935,1
0.19835547,1
0.41323587,1
0.4275931,1
0.3143379,1
0.23350123,1
0.5906693,1
0.83510554,1
0.4738201,1
0.7537009,1
0.43658006,1
0.16537203,1
0.3564267,1
0.47093546,1
0.3808336,1
0.28529352,1
0.10161526,1
0.38212773,1
0.78483,1
0.5876198,1
0.35669777,1
0.3505673,1
0.4873907,1
0.7258296,1
0.51722866,1
0.39226615,1
0.44458038,1
0.29309532,1
0.7945487,1
0.5686297,1
0.26917723,1
0.18694359,1
0.40869293,1
0.3047178,1
0.6396828,1
0.22474042,1
0.4890095,1
0.28422484,1
0.5014027,1
0.7322799,1
0.22897649,1
0.37751508,1
0.464604,1
0.35976467,1
0.12170624,1
0.57209754,1
0.525689,1
0.24784903,1
0.62885183,1
0.47046083,1
0.61283636,1
0.42859274,1
0.22861814,1
0.5504907,1
0.5142818,1
0.3495458,1
0.7171629,1
0.598707,1
0.33519155,1
0.56083864,1
0.7496765,1
0.12362741,1
0.37274736,1
0.25709218,1
0.7713495,1
0.47295037,1
0.45802906,1
0.60339195,1
0.2192645,1
0.7091216,1
0.20807277,1
0.664502,1
0.2972154,1
0.3080429,1
0.5034816,1
0.410742,1
0.24792454,1
0.42642578,1
0.59231216,1
0.4753692,1
0.80477875,1
0.3954259,1
0.41479498,1
0.5071413,1
0.6886411,1
0.22814734,1
0.2872626,1
0.69499165,1
0.5717693,1
0.35106504,1
0.3116105,1
0.39139476,1
0.5474772,1
0.40194187,1
0.84520036,1
0.6876926,1
0.52988976,1
0.6057772,1
0.34045556,1
0.43051615,1
0.3066712,1
0.87243176,1
0.46129596,1
0.35430765,1
0.6367797,1
0.65106815,1
0.15473296,1
0.31298152,1
0.45784208,1
0.39836717,1
0.5384101,1
0.24711594,1
0.2391541,1
0.41186932,1
0.34382436,1
0.7549782,1
0.69251895,1
0.75338197,1
0.37081873,1
0.3372152,1
0.43855327,1
0.3419711,1
0.4516583,1
0.13962112,1
0.4594548,1
0.79039633,1
0.63160914,1
0.40240607,1
0.76599187,1
0.53872836,1
0.1868002,1
0.42415565,1
0.12949221,1
0.19966944,1
0.69914293,1
0.32127672,1
0.29181972,1
0.42401505,1
0.57272017,1
0.5856834,1
0.7261679,1
0.718288,1
0.55560875,1
0.6902503,1
0.659646,1
0.5716012,1
0.59842306,1
0.18808632,1
0.6643455,1
0.8261853,1
0.73835665,1
0.16521418,1
0.44747013,1
0.48557025,1
